$SPEC_ID:
No sample description was entered.
$SPEC_REM:
DET# 1
DETDESC# MCB 337
AP# Maestro Version 6.06
$DATE_MEA:
10/21/2021 17:01
$MEAS_TIM:
1799 1800
$DATA:
0 1023
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
21
19
25
23
28
20
29
21
15
28
24
11
15
20
24
20
15
19
24
25
20
26
17
10
12
21
21
17
17
21
16
14
18
15
12
16
11
23
20
20
21
12
10
13
14
18
13
13
19
15
16
14
16
13
10
18
14
11
19
6
6
17
12
16
14
15
13
16
17
16
13
14
14
8
15
15
24
15
17
9
13
3
14
15
11
10
18
14
16
8
23
17
19
11
12
7
13
18
9
17
12
16
8
8
12
11
12
7
6
17
16
14
9
11
8
12
24
18
11
18
15
7
10
14
16
17
12
10
13
10
15
12
13
16
16
11
15
12
10
8
11
9
10
9
8
9
11
8
16
25
17
14
20
15
12
11
11
12
12
12
9
9
6
10
11
11
11
13
8
9
11
8
8
11
13
5
15
9
14
6
14
9
7
14
5
15
13
9
11
8
12
11
15
15
10
15
18
6
16
2
9
10
14
15
13
7
13
10
13
7
14
16
7
12
15
11
8
8
11
7
8
14
10
10
9
6
8
12
5
9
5
8
12
5
12
9
12
13
13
11
12
16
11
10
12
6
5
9
8
11
6
15
15
7
9
11
12
11
15
11
9
12
7
13
15
13
10
10
9
16
12
11
8
9
15
13
9
12
13
5
17
14
11
12
14
14
14
12
10
13
15
6
13
12
17
9
12
13
13
14
9
16
28
50
67
106
129
136
146
122
69
37
22
15
9
11
13
7
14
11
12
14
8
9
15
11
11
6
13
5
8
12
10
11
12
10
17
11
10
13
19
7
14
10
6
11
13
14
9
26
55
46
67
47
47
15
27
15
18
14
15
15
9
7
17
7
14
9
10
7
9
10
4
16
12
8
10
4
15
6
10
9
9
12
20
3
7
10
9
15
10
14
8
9
18
8
4
11
8
8
13
11
6
15
11
9
7
16
17
8
11
13
9
13
8
12
8
9
10
6
10
8
9
8
13
12
13
13
12
8
7
16
12
12
9
8
15
13
14
8
11
13
12
17
8
9
15
7
10
6
8
11
9
11
14
9
9
12
8
13
5
13
7
13
7
8
10
9
18
11
10
14
7
19
10
6
12
11
10
20
11
9
15
13
5
6
7
5
10
18
13
16
13
20
18
14
9
13
11
17
11
11
8
9
8
10
11
13
11
12
5
14
11
10
8
12
9
8
9
10
17
17
6
14
13
13
14
7
13
14
14
16
10
8
8
15
14
8
5
12
11
10
12
10
12
10
14
10
9
11
13
5
5
9
18
12
8
12
8
11
16
12
10
12
11
10
9
13
12
16
10
16
12
18
11
6
19
12
11
9
16
11
20
14
9
9
11
11
14
10
8
12
8
17
16
8
14
13
7
19
10
8
9
5
15
7
14
8
12
9
14
7
20
9
14
8
10
10
11
12
10
11
4
6
13
12
8
10
8
13
11
18
14
10
10
10
13
15
13
18
13
10
8
14
13
12
10
8
12
21
16
7
11
9
8
15
5
13
15
13
19
9
8
16
11
11
14
11
9
8
14
11
9
19
6
12
13
14
6
8
12
5
17
14
14
14
12
16
8
13
15
14
6
13
17
19
8
12
13
12
15
6
6
21
9
13
8
11
9
17
13
13
16
10
15
18
9
9
16
17
12
11
9
7
8
12
17
16
13
15
11
9
17
11
14
13
13
10
17
18
17
15
16
15
9
16
22
12
22
13
13
20
18
13
20
15
7
17
17
13
14
11
20
12
17
14
15
9
21
11
7
13
12
16
18
19
20
20
18
13
19
13
13
16
12
18
16
19
19
13
17
16
21
21
14
25
21
27
31
21
13
18
25
26
33
25
31
40
33
29
31
20
33
29
27
34
50
36
36
43
30
47
40
40
31
43
45
45
35
49
36
36
35
38
40
38
34
33
31
35
35
31
24
23
34
27
16
23
32
21
20
15
28
23
18
29
27
31
18
23
19
19
15
15
18
14
19
17
13
21
12
18
11
17
10
10
18
13
14
13
24
10
11
29
13
11
19
14
19
24
26
27
34
28
56
79
141
290
433
640
837
1153
1168
1068
757
541
339
142
64
30
15
6
2
3
3
4
7
2
6
3
5
4
4
2
4
4
3
4
4
4
1
7
2
5
1
4
4
3
7
2
3
5
3
0
4
4
8
3
6
3
4
0
1
7
0
7
6
15
14
14
14
13
12
14
11
15
19
9
16
11
11
13
9
9
11
11
7
15
12
8
$ROI:
0
$PRESETS:
None
0
0
$ENER_FIT:
0.000000 0.000000
$MCA_CAL:
3
0.000000E+000 0.000000E+000 0.000000E+000 
$SHAPE_CAL:
3
0.000000E+000 0.000000E+000 0.000000E+000
