$SPEC_ID:
No sample description was entered.
$SPEC_REM:
DET# 1
DETDESC# MCB 337
AP# Maestro Version 6.06
$DATE_MEA:
10/19/2021 15:33
$MEAS_TIM:
880 880
$DATA:
0 1023
0
0
0
0
0
0
0
0
0
0
0
0
0
2
18
16
14
13
14
11
17
7
7
14
8
4
9
8
8
11
9
12
9
6
10
9
10
5
4
8
4
6
8
3
11
6
9
6
7
4
4
3
8
6
4
5
7
6
7
3
5
3
6
1
2
5
8
3
4
8
4
4
2
6
3
4
4
1
6
6
4
3
3
3
3
3
6
5
1
0
1
2
8
3
4
3
1
4
2
5
3
4
1
3
5
5
4
2
3
2
2
5
3
6
6
1
2
4
6
5
3
6
2
2
2
3
2
5
2
4
6
4
6
2
7
1
1
5
2
6
2
1
2
2
1
4
3
2
3
1
6
3
3
4
6
1
1
6
2
6
2
0
4
2
7
1
2
6
4
6
4
5
1
2
1
3
4
5
4
3
2
1
1
2
0
3
3
3
3
2
3
1
2
1
5
4
0
4
2
2
1
4
1
1
4
2
3
4
3
3
3
4
3
2
3
1
3
4
1
2
2
2
4
1
0
2
4
4
2
2
2
2
3
0
2
3
1
1
3
2
2
3
3
4
4
4
4
1
3
4
1
1
2
3
2
2
1
3
4
1
4
3
2
1
2
2
1
2
0
3
4
3
4
1
4
3
2
1
3
2
0
4
1
1
2
2
3
5
2
2
2
2
4
0
2
2
3
0
4
2
2
0
2
2
2
6
5
6
3
2
2
1
2
4
0
5
2
3
3
3
4
2
1
2
4
1
2
4
0
3
4
2
2
0
0
0
6
3
1
2
1
4
5
4
5
2
4
4
1
3
3
0
3
2
2
2
1
3
1
2
1
0
2
5
3
0
2
5
3
1
1
2
5
3
1
4
1
3
1
0
0
5
6
2
3
0
0
5
1
3
2
0
3
3
4
1
0
1
6
1
3
2
1
2
3
4
4
4
4
2
3
3
3
1
4
4
1
1
1
3
1
5
2
0
4
1
2
3
1
1
3
3
1
1
3
0
0
3
5
0
0
0
3
3
3
3
6
2
1
1
2
6
1
4
0
3
3
0
2
3
3
1
3
0
4
5
2
2
3
4
3
2
0
1
1
4
2
0
1
3
4
2
1
7
2
2
3
3
1
2
5
1
4
5
2
0
1
1
4
2
4
5
5
1
1
1
2
1
1
1
0
0
0
0
0
3
1
5
1
2
3
1
0
0
2
1
0
4
1
4
2
3
2
3
1
0
0
5
2
1
1
3
1
2
2
1
1
1
0
2
2
5
0
4
1
4
1
3
2
2
1
2
2
0
1
1
4
2
1
3
0
2
1
4
2
2
4
2
3
3
5
2
1
4
3
1
3
5
0
1
3
4
2
0
2
3
2
5
1
1
4
4
2
6
0
2
0
2
1
2
1
4
2
2
3
2
1
2
0
4
3
3
0
0
2
2
2
3
4
3
3
1
3
2
4
2
4
2
3
2
2
1
1
0
0
2
1
1
2
2
2
3
3
2
5
2
3
3
4
0
4
1
4
3
1
3
5
2
1
2
2
3
2
3
1
1
3
0
2
1
1
1
2
1
2
4
2
0
3
2
4
0
6
5
3
0
2
5
3
5
3
4
6
2
3
3
0
1
4
4
5
3
1
2
1
5
3
3
2
2
4
3
3
2
5
5
1
2
7
0
1
2
6
11
3
5
2
6
6
2
11
0
4
5
7
3
3
4
6
1
3
4
4
3
4
4
6
5
6
13
9
6
4
11
11
10
10
13
15
15
12
15
17
14
16
16
17
16
11
13
11
13
13
5
13
8
11
12
16
10
3
9
7
5
10
5
8
4
5
7
6
4
6
3
4
4
7
6
3
4
4
3
6
4
9
4
5
6
4
4
1
5
1
1
3
6
3
3
3
3
4
1
2
5
3
3
0
4
3
2
2
5
1
6
4
3
3
2
3
0
1
5
2
3
4
4
1
1
1
1
3
5
3
0
1
3
1
4
2
1
1
3
1
3
1
3
1
1
0
2
0
3
1
3
4
0
1
1
2
1
2
1
4
0
3
2
2
3
2
5
4
2
1
2
0
0
5
3
1
0
3
2
6
0
4
0
0
0
1
0
2
2
2
0
3
1
3
0
2
2
6
2
2
3
0
4
0
2
1
1
1
4
3
0
0
1
1
3
4
1
3
4
1
3
2
3
2
2
0
3
1
1
6
3
1
3
2
1
3
0
4
1
3
1
3
3
2
2
1
1
6
1
5
1
2
2
1
2
1
3
4
0
3
2
3
2
1
3
3
3
1
15
15
7
8
11
9
14
6
10
9
5
16
6
4
5
4
3
4
7
1
8
1
3
$ROI:
0
$PRESETS:
None
0
0
$ENER_FIT:
0.000000 0.000000
$MCA_CAL:
3
0.000000E+000 0.000000E+000 0.000000E+000 
$SHAPE_CAL:
3
0.000000E+000 0.000000E+000 0.000000E+000
