$SPEC_ID:
No sample description was entered.
$SPEC_REM:
DET# 1
DETDESC# MCB 337
AP# Maestro Version 6.06
$DATE_MEA:
10/28/2021 15:31
$MEAS_TIM:
3402 3402
$DATA:
0 1023
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
21
26
20
22
21
18
32
26
20
23
13
22
15
19
14
20
18
23
14
29
25
14
13
15
16
16
14
27
20
13
27
17
17
18
23
17
19
18
15
10
15
14
18
13
12
10
10
10
13
15
12
8
13
11
11
10
17
15
21
9
13
9
15
18
10
10
12
15
11
12
11
8
7
16
15
18
15
11
14
11
13
8
8
11
18
9
8
12
14
8
8
18
20
14
18
11
10
11
15
15
12
12
12
10
15
10
12
16
8
11
11
18
10
12
8
11
7
13
14
7
9
13
12
9
13
12
8
8
9
17
11
14
7
7
15
19
5
10
10
8
16
17
8
14
5
5
11
9
17
12
13
18
9
11
13
9
10
8
14
10
12
12
12
6
7
9
11
13
10
17
6
7
11
11
12
13
6
7
11
7
9
11
7
5
11
10
9
16
13
11
12
7
10
12
11
12
5
12
11
10
10
9
18
8
9
11
10
8
10
8
7
8
1
8
7
7
17
7
15
7
7
5
9
10
10
8
9
11
5
7
9
4
7
8
8
8
13
14
11
9
10
15
10
11
10
1
10
12
9
12
11
8
10
12
6
5
10
12
7
6
10
3
12
6
8
14
8
5
11
12
6
9
8
9
6
7
13
9
9
7
9
14
5
10
10
9
9
7
10
8
8
12
12
4
1
4
6
6
5
8
6
6
5
9
6
12
12
7
17
6
13
5
8
5
7
7
11
10
7
7
6
8
8
11
5
11
12
9
7
1
11
8
11
7
6
8
7
9
6
10
5
6
9
11
6
9
4
9
8
11
8
10
9
5
6
3
12
8
9
13
8
9
11
8
10
10
9
9
12
6
8
8
8
6
13
9
6
7
5
7
7
10
8
9
8
11
6
9
8
10
12
5
11
12
12
10
3
14
9
6
6
5
9
1
14
7
7
8
8
4
13
5
6
9
8
6
4
12
10
4
9
9
5
6
4
8
12
7
6
4
9
10
2
3
5
6
7
6
4
6
6
8
8
5
6
9
7
15
4
7
9
8
7
9
6
5
3
5
7
10
7
4
9
8
8
4
12
7
5
9
5
6
7
9
5
4
10
4
10
8
4
5
7
7
5
3
6
8
6
5
9
6
10
6
6
8
8
9
16
6
6
7
9
9
8
8
9
7
4
4
2
7
7
10
10
8
6
12
8
15
10
8
9
11
11
9
9
6
9
6
7
11
9
7
10
5
8
4
3
9
7
11
7
3
3
9
9
4
6
5
8
12
4
4
10
6
8
13
8
9
4
10
8
11
6
6
9
10
9
9
14
11
10
5
5
8
3
8
11
7
13
8
16
6
13
8
7
5
11
9
9
7
5
8
8
9
10
4
12
7
15
7
8
11
8
7
10
11
5
5
10
7
11
9
5
9
5
9
7
6
8
9
18
10
8
7
8
11
7
7
10
9
9
5
6
6
9
10
7
11
5
7
12
7
16
8
8
3
12
15
8
6
6
3
8
10
7
5
7
2
8
5
5
8
5
7
10
7
12
8
10
7
4
7
11
9
7
14
5
10
8
9
9
10
5
4
6
7
4
14
9
8
7
17
12
11
14
8
5
12
7
9
17
9
9
15
5
5
6
11
10
11
4
3
9
10
11
10
8
11
5
6
7
4
15
17
12
16
9
12
6
9
12
10
14
13
6
8
10
10
21
13
13
15
6
10
14
10
8
7
5
8
8
14
8
14
8
11
12
10
9
6
8
11
5
9
6
10
9
3
13
10
11
12
12
8
13
10
7
11
17
11
13
12
9
7
6
12
10
12
11
7
5
5
13
8
13
7
8
4
10
10
8
7
12
4
12
9
8
6
9
4
8
13
9
7
8
7
8
15
13
11
7
7
8
8
8
5
6
10
7
7
8
5
8
5
11
7
10
12
3
11
9
5
7
9
4
5
7
10
9
13
4
5
11
6
9
6
6
8
7
10
6
8
10
11
15
3
12
8
12
9
10
7
12
14
7
4
10
5
12
8
12
13
10
15
11
10
5
5
8
15
9
6
6
5
9
14
6
9
13
15
9
15
7
3
7
17
4
8
6
9
10
12
8
11
3
7
10
6
8
6
4
5
8
9
9
12
10
9
5
6
5
11
10
5
4
8
6
6
8
6
9
13
4
9
5
10
8
8
11
10
12
11
6
5
28
30
36
29
37
27
32
31
31
26
19
28
20
28
28
29
20
29
17
27
23
14
17
$ROI:
0
$PRESETS:
None
0
0
$ENER_FIT:
0.000000 0.000000
$MCA_CAL:
3
0.000000E+000 0.000000E+000 0.000000E+000 
$SHAPE_CAL:
3
0.000000E+000 0.000000E+000 0.000000E+000
